ticker,company,date,open,high,low,close,volume
SHEL,Shell,2021-02-18,34.08278125559232,34.28971080177897,33.59995112954606,33.694793701171875,3542728
SHEL,Shell,2021-02-19,33.76376754710129,34.28971031757505,33.72065818488927,34.10002517700195,3650577
SHEL,Shell,2021-02-22,34.18625192670132,35.332976907771794,34.14313926948286,34.85014343261719,5382257
SHEL,Shell,2021-02-23,35.26399955492679,35.5140351845864,34.4276640698655,35.41057205200195,5413532
SHEL,Shell,2021-02-24,35.600255742196055,36.695250658316056,35.462303808064675,36.54005432128906,7325540
SHEL,Shell,2021-02-25,37.04013057424573,37.238436283230946,36.22535141142301,36.41072463989258,7190286
SHEL,Shell,2021-02-26,35.600265010389016,35.6433743843344,34.93205820261514,35.37609100341797,6386552
SHEL,Shell,2021-03-01,35.41919800309694,35.927893138963576,35.251065880234684,35.35884094238281,4974612
SHEL,Shell,2021-03-02,35.47954852123049,36.246906367111464,35.41919475508481,35.80718231201172,4066083
SHEL,Shell,2021-03-03,35.92789914336225,36.88494238142752,35.89341361737725,36.26416015625,5468191
SHEL,Shell,2021-03-04,36.59178477214407,37.31603325910609,36.01842399045073,36.58316421508789,7670005
SHEL,Shell,2021-03-05,37.69540760353987,38.04890968345907,37.17808532063575,37.807491302490234,6868982
SHEL,Shell,2021-03-08,37.203951089380375,37.712649491313044,36.695252687447706,37.37638854980469,6300974
SHEL,Shell,2021-03-09,37.66954294903609,37.893716946413775,37.10049068581975,37.247066497802734,5116723
SHEL,Shell,2021-03-10,37.755766822764826,38.350684080435286,37.53159281445926,38.26446533203125,4928426
SHEL,Shell,2021-03-11,38.10063934381922,38.346366357549634,37.74713726636434,37.876468658447266,3722584
SHEL,Shell,2021-03-12,38.10926214099208,38.367921628998786,37.94975386702159,38.238590240478516,2942390
SHEL,Shell,2021-03-15,37.988553787458414,38.10926132668003,37.26430526309495,37.63505172729492,4258505
SHEL,Shell,2021-03-16,36.979785537862966,37.048763168945726,36.50557583578971,36.90218734741211,3554135
SHEL,Shell,2021-03-17,36.43659016945885,37.3074144801488,36.43659016945885,37.264305114746094,3359238
SHEL,Shell,2021-03-18,36.80733818147895,36.9884027862457,35.8244301371761,35.91065216064453,4190146
SHEL,Shell,2021-03-19,35.902028838196536,36.445216082363274,35.49679354456043,36.17793273925781,4335357
SHEL,Shell,2021-03-22,35.936516591944276,36.05291221061369,35.66061269899158,35.68647766113281,4425842
SHEL,Shell,2021-03-23,34.591486766318404,34.79841635519186,33.763774988893054,33.91035079956055,6750032
SHEL,Shell,2021-03-24,34.453533416697326,35.13467264507431,34.453533416697326,34.789791107177734,5508427
SHEL,Shell,2021-03-25,33.91896560324002,34.384554632432874,33.44475601678079,34.37593078613281,5377251
SHEL,Shell,2021-03-26,34.962230023859995,35.255378328831135,34.75530374331209,35.17778015136719,4517021
SHEL,Shell,2021-03-29,34.82428384380459,35.098118986921726,34.64322249606688,34.936370849609375,5271681
SHEL,Shell,2021-03-30,34.47939853377345,34.7897879428074,34.41904147445245,34.57423782348633,3263430
SHEL,Shell,2021-03-31,34.1603830257811,34.263849454299574,33.79826039306815,33.806880950927734,5638771
SHEL,Shell,2021-04-01,34.18624686841563,34.669076983095465,34.0482949372166,34.651832580566406,5062816
SHEL,Shell,2021-04-05,34.66046116390527,34.83290192373244,34.10002951672543,34.32420349121094,3497821
SHEL,Shell,2021-04-06,34.47939654682968,34.98809493067401,34.08278185046893,34.3673095703125,6137537
SHEL,Shell,2021-04-07,34.31557380973185,34.91911472199272,34.30695325327147,34.82427215576172,7196085
SHEL,Shell,2021-04-08,33.99656252995079,33.99656252995079,33.46630782905806,33.694793701171875,8390784
SHEL,Shell,2021-04-09,33.513732778494514,33.65168472802161,33.3585364241473,33.548221588134766,5300374
SHEL,Shell,2021-04-12,33.72928795680828,33.9922594138909,33.21628081497095,33.37578582763672,4705732
SHEL,Shell,2021-04-13,33.36715263158915,33.52347051071229,33.25506567043786,33.32404327392578,4212661
SHEL,Shell,2021-04-14,33.80688211508785,34.78116963846663,33.75515218808116,34.44491195678711,5761395
SHEL,Shell,2021-04-15,34.45352987561568,34.513883645189395,34.11727221969532,34.27246856689453,4735100
SHEL,Shell,2021-04-16,34.25522574042809,34.332823917601324,33.79826052431563,33.95345687866211,3766010
SHEL,Shell,2021-04-19,34.0827855088619,34.28971508087177,33.82731637357266,33.99656677246094,3463741
SHEL,Shell,2021-04-20,33.68617447649333,33.68617447649333,32.72051080289073,33.03952407836914,4530226
SHEL,Shell,2021-04-21,32.832595711131496,33.34991468121748,32.73775313250784,33.315425872802734,4824136
SHEL,Shell,2021-04-22,32.91881734137169,33.04814873979667,32.548070840856425,32.56531524658203,6303370
SHEL,Shell,2021-04-23,32.65153397467434,32.8584635542746,32.53168815060258,32.789485931396484,3842605
SHEL,Shell,2021-04-26,32.84983066744075,33.28093082469867,32.84983066744075,33.0308952331543,4538774
SHEL,Shell,2021-04-27,32.970548566063435,33.229208058247934,32.737754036387216,33.21196365356445,3696840
SHEL,Shell,2021-04-28,33.15160652033627,33.733591141000495,33.15160652033627,33.694793701171875,6477948
SHEL,Shell,2021-04-29,34.005179018686626,34.05691222130257,33.15160255423913,33.32404327392578,6253321
SHEL,Shell,2021-04-30,33.108496124412724,33.229203652157786,32.73774969546235,32.763614654541016,4616750
SHEL,Shell,2021-05-03,32.79810742476408,33.565465334520304,32.75068613469745,33.53960037231445,5107671
SHEL,Shell,2021-05-04,33.6603008683465,33.85860654482453,33.15160255423913,33.32404327392578,6640561
SHEL,Shell,2021-05-05,33.67755013837624,34.3499799095765,34.009495858313954,34.29833221435547,3225346
SHEL,Shell,2021-05-06,34.384551380304245,34.643210831269194,33.96207175546924,34.600101470947266,5053125
SHEL,Shell,2021-05-07,34.37592635931558,35.25537109375,34.27246324027425,35.25537109375,3580857
SHEL,Shell,2021-05-10,35.31573223861151,35.462308036183494,34.488020535136386,34.513885498046875,5485097
SHEL,Shell,2021-05-11,33.70342082508769,34.30696188927642,33.53098005117173,33.8327522277832,9219405
SHEL,Shell,2021-05-12,33.94483695539367,34.8242819686668,33.92759254858036,34.14314270019531,7112830
SHEL,Shell,2021-05-13,33.888282011856795,34.36016029498373,33.49686124393073,33.98396301269531,6223576
SHEL,Shell,2021-05-14,34.70591596791905,35.203280630600894,34.69721588555716,35.14082717895508,5988833
SHEL,Shell,2021-05-17,34.8972780611616,35.66272279659828,34.87988121284377,35.65402603149414,4326617
SHEL,Shell,2021-05-18,35.923664109463374,36.05413879544703,34.98425765195197,35.027748107910156,5073713
SHEL,Shell,2021-05-19,34.41887529228564,34.57979364571787,33.93177350862469,34.1666259765625,5238512
SHEL,Shell,2021-05-20,34.253611694179135,34.66242602139943,33.966568670494006,34.558048248291016,4598714
SHEL,Shell,2021-05-21,34.65372541592616,34.88422782679697,34.5928381118512,34.66242218017578,5368628
SHEL,Shell,2021-05-24,34.70592246398772,35.07124635694493,34.531957283389595,35.06254959106445,4987432
SHEL,Shell,2021-05-25,34.74939879187558,34.85377653052461,33.87522652065514,33.905670166015625,6347769
SHEL,Shell,2021-05-26,34.08833910707867,34.236210642428375,33.88914969524028,34.03615188598633,4782109
SHEL,Shell,2021-05-27,33.77520171488833,34.03614774291373,33.544696016721986,33.75780487060547,4237716
SHEL,Shell,2021-05-28,33.60123244394282,33.818687993482506,33.444664182825576,33.58383560180664,4117538
SHEL,Shell,2021-06-01,34.21011928559368,34.49280893342482,34.13183513068875,34.43627166748047,7194877
SHEL,Shell,2021-06-02,34.55804395573384,35.19301391694539,34.34058835320485,35.03644561767578,6649616
SHEL,Shell,2021-06-03,34.61023844344106,35.12778058019069,34.471153245517456,34.96686553955078,4860971
SHEL,Shell,2021-06-04,35.03645253733121,35.09733985261576,34.63633494600135,34.923377990722656,3476309
SHEL,Shell,2021-06-07,34.74070927361353,34.897277588242666,34.50585680166984,34.514556884765625,2989744
SHEL,Shell,2021-06-08,34.097029548289264,34.6580652431615,33.818686720801864,34.566734313964844,5133435
SHEL,Shell,2021-06-09,34.71461380400683,34.975559875063475,34.5971892333696,34.636329650878906,4725702
SHEL,Shell,2021-06-10,35.123428950461,35.471355914735625,34.72330813028701,34.88857650756836,4640452
SHEL,Shell,2021-06-11,35.26260328260031,35.30609374192646,35.04514766786021,35.15822219848633,3424050
SHEL,Shell,2021-06-14,35.77579497425874,36.341177523373204,35.65836709627571,35.88017272949219,4783174
SHEL,Shell,2021-06-15,36.17591279362876,36.86307326783293,36.167216029826385,36.84567642211914,5044791
SHEL,Shell,2021-06-16,36.680409867328784,36.72390364282637,36.10198047965583,36.24549865722656,5137964
SHEL,Shell,2021-06-17,36.480348969720815,36.76739194424908,35.34958055338286,35.88017272949219,11619902
SHEL,Shell,2021-06-18,34.17531859243511,34.6319733041137,33.99265670776367,33.99265670776367,10899505
SHEL,Shell,2021-06-21,34.401475957834194,35.26694833441087,34.357985500569235,35.210411071777344,5458991
SHEL,Shell,2021-06-22,35.366984488026695,35.775802145290385,35.08429149775094,35.67142105102539,5647025
SHEL,Shell,2021-06-23,36.49774083996691,36.78043373504242,35.84102742978161,35.9062614440918,4725531
SHEL,Shell,2021-06-24,36.31508470023606,36.419462457729075,36.049788606438305,36.36727523803711,3928077
SHEL,Shell,2021-06-25,36.60212750739102,36.73259887411125,36.241150421724505,36.436859130859375,4145389
SHEL,Shell,2021-06-28,35.91497497552463,35.92367174132023,34.953821426785915,35.09733963012695,5031438
SHEL,Shell,2021-06-29,35.384376856471995,35.567038771141384,34.853784641195844,34.87118148803711,3492554
SHEL,Shell,2021-06-30,35.0364460992678,35.36697954872576,34.92337157343706,35.14082717895508,3475871
SHEL,Shell,2021-07-01,35.958467368165145,36.2107167251859,35.78885222212602,36.045448303222656,4508802
SHEL,Shell,2021-07-02,35.810593271154104,35.98021172334022,35.532250316869316,35.94976806640625,3473534
SHEL,Shell,2021-07-06,36.245494025882245,36.245494025882245,35.09732884337034,35.44525909423828,5337430
SHEL,Shell,2021-07-07,35.30609850842907,35.741009796624496,34.740712506531096,35.09733963012695,5659883
SHEL,Shell,2021-07-08,34.584133063694615,35.358277695122744,34.501502201805636,35.13212203979492,5411285
SHEL,Shell,2021-07-09,35.29740256077812,35.63228280048234,35.088643677637265,35.61923599243164,2878617
SHEL,Shell,2021-07-12,35.20171462826309,35.64532260538173,35.01904939711143,35.279998779296875,3318297
SHEL,Shell,2021-07-13,35.48005136330711,35.52354181339825,35.036440145294975,35.08863067626953,4011844
SHEL,Shell,2021-07-14,35.5844395391334,35.810591936771694,34.67112654703666,34.766807556152344,3920482
SHEL,Shell,2021-07-15,34.06223677286836,34.42756381749687,33.8708748295816,33.95785903930664,4901509
SHEL,Shell,2021-07-16,34.22751073482278,34.31449496726915,33.296801015356365,33.383785247802734,6143016
SHEL,Shell,2021-07-19,32.67922469468626,32.848839783701926,31.931176959484453,32.253013610839844,6520785
SHEL,Shell,2021-07-20,31.82680957961899,32.42698598877138,31.591957075661114,32.31391143798828,5575205
SHEL,Shell,2021-07-21,33.04455306004413,33.61863568741586,32.99236252369798,33.47076416015625,5126347
SHEL,Shell,2021-07-22,33.4359749318253,33.4359749318253,32.879289075603644,33.13153839111328,4946128
SHEL,Shell,2021-07-23,33.183730479499616,33.322901950035025,32.76621274978381,32.94017791748047,3112848
SHEL,Shell,2021-07-26,33.514260179558946,34.15793029560298,33.49686333122159,34.140533447265625,4496757
SHEL,Shell,2021-07-27,33.88828304821608,34.30579744073571,33.731714736257544,34.1666259765625,4434860
SHEL,Shell,2021-07-28,34.1666138147143,34.44495664398262,33.940461510224395,34.36667251586914,4328139
SHEL,Shell,2021-07-29,36.054147290707704,36.23680923963728,35.5192049338598,35.61923599243164,7483553
SHEL,Shell,2021-07-30,35.68881473105209,35.73230850885528,35.12343211881388,35.33218765258789,4895324
SHEL,Shell,2021-08-02,35.69751389955406,36.1324251215717,35.25390259495486,35.2886962890625,5048504
SHEL,Shell,2021-08-03,35.85407654715822,36.26289077502962,35.35827809774382,36.202003479003906,6500606
SHEL,Shell,2021-08-04,35.74970295163301,36.02804588251614,35.37567901611328,35.37567901611328,4527447
SHEL,Shell,2021-08-05,36.03674394362978,36.23680270659549,35.79319472229922,35.83668518066406,4347757
SHEL,Shell,2021-08-06,36.06284027773228,36.193314980786795,35.8453846513811,35.967159271240234,3848844
SHEL,Shell,2021-08-09,35.73231109253414,35.90192622028082,35.497458611474975,35.69751739501953,4113970
SHEL,Shell,2021-08-10,35.588780479286854,36.13241942104019,35.48005269093618,36.097625732421875,4462006
SHEL,Shell,2021-08-11,36.14982054226987,36.4281634479299,35.993252243072455,36.4107666015625,4311810
SHEL,Shell,2021-08-12,36.24357897424372,36.296374909760594,35.86521649453532,36.16438674926758,3899282
SHEL,Shell,2021-08-13,35.88281846902068,36.006005640058035,35.557251894622134,35.59244918823242,3133945
SHEL,Shell,2021-08-16,35.029307936364326,35.05570422979451,34.65094539973706,34.941314697265625,4457970
SHEL,Shell,2021-08-17,34.888512532193865,35.52204689678115,34.73452524519617,35.01169967651367,4722715
SHEL,Shell,2021-08-18,35.0293059182869,35.18769038294099,34.51015758560929,34.51895523071289,4283798
SHEL,Shell,2021-08-19,34.07899741833351,34.14059100076041,33.45426059280434,33.73583221435547,6197730
SHEL,Shell,2021-08-20,33.507053317799524,33.76662576791014,33.40586195260161,33.59504318237305,4461573
SHEL,Shell,2021-08-23,34.2725769162377,34.76532554329476,34.26377591555552,34.74773025512695,4420044
SHEL,Shell,2021-08-24,34.74773863552156,35.05570660170735,34.659745390469126,34.95891571044922,3675550
SHEL,Shell,2021-08-25,34.826921865835175,35.06449517450374,34.65973642179658,34.93251037597656,4088650
SHEL,Shell,2021-08-26,35.01170809171388,35.11289611746982,34.659741860548316,34.68613815307617,3058263
SHEL,Shell,2021-08-27,34.96770822190341,35.64084043924942,34.95010957716647,35.46045684814453,4245367
SHEL,Shell,2021-08-30,35.407668361557334,35.45606044442732,35.139294872357986,35.14369201660156,3404506
SHEL,Shell,2021-08-31,35.064501837634175,35.24048495904315,34.88852207282406,34.98530960083008,3473380
SHEL,Shell,2021-09-01,35.170094338646855,35.23168792872583,34.73444807874656,34.84452438354492,4072820
SHEL,Shell,2021-09-02,35.18769710930733,35.8036330822595,35.16129745575273,35.469268798828125,5691226
SHEL,Shell,2021-09-03,35.43407212783882,35.56605697155879,35.14369942977603,35.32848358154297,3185750
SHEL,Shell,2021-09-07,35.196488309032915,35.59244947382928,35.13929522390627,35.27568054199219,3110304
SHEL,Shell,2021-09-08,35.258081864135946,35.451663623777506,34.75653217469982,34.782928466796875,3965063
SHEL,Shell,2021-09-09,34.606946946892656,34.976508443810914,34.466157778620726,34.624542236328125,3886487
SHEL,Shell,2021-09-10,34.9501110904798,35.0381009613761,34.703733410093,34.730133056640625,3928830
SHEL,Shell,2021-09-13,35.19649002435843,35.73763753538644,35.19649002435843,35.47806167602539,6071641
SHEL,Shell,2021-09-14,36.094001583626586,36.10719973057155,35.218489818088365,35.29328155517578,5310356
SHEL,Shell,2021-09-15,35.91801777703974,36.52515602117376,35.9004191292476,36.50756072998047,5699571
SHEL,Shell,2021-09-16,36.42836612777472,36.42836612777472,35.7112355423563,35.95321273803711,3981661
SHEL,Shell,2021-09-17,35.86522278305844,35.988413320864424,35.28448081694029,35.51325988769531,4509557
SHEL,Shell,2021-09-20,34.87971505597512,35.04690050295371,34.32536949393766,34.74773025512695,5523782
SHEL,Shell,2021-09-21,36.41956840961476,36.50756165079488,35.764034706667836,36.05000686645508,10815922
SHEL,Shell,2021-09-22,36.762736322564685,36.921120811566574,36.27438470757539,36.2875862121582,6229359
SHEL,Shell,2021-09-23,36.753928313223525,37.30827386843067,36.604341512854134,37.211483001708984,8434533
SHEL,Shell,2021-09-24,36.82432354998701,37.158691119684036,36.771530967181256,36.93871307373047,5378687
SHEL,Shell,2021-09-27,38.22338336183413,38.97570786253055,38.196987070910986,38.865718841552734,7267952
SHEL,Shell,2021-09-28,39.912817198953,39.95681213682849,39.08569759785989,39.129695892333984,9512505
SHEL,Shell,2021-09-29,39.01530630031086,39.39868356555804,38.67654158700387,39.21768569946289,5864205
SHEL,Shell,2021-09-30,39.490459684371416,39.741234522081385,39.06810223962823,39.21768569946289,6267877
SHEL,Shell,2021-10-01,39.657644961428,40.05272671756795,39.376073309086465,39.93921661376953,5399585
SHEL,Shell,2021-10-04,40.335171332164045,40.90271504696818,40.097594659227546,40.19438552856445,8077445
SHEL,Shell,2021-10-05,40.73114089179773,41.20629433610596,40.45836687230248,40.942317962646484,6626148
SHEL,Shell,2021-10-06,40.049204156448454,40.30878000678113,39.666444488969695,40.00080871582031,7143435
SHEL,Shell,2021-10-07,39.96561426811733,40.67394392420193,39.85122808812031,40.50236129760742,7115014
SHEL,Shell,2021-10-08,40.99510719070852,41.47026055715242,40.977508544921875,40.977508544921875,8666390
SHEL,Shell,2021-10-11,41.76063422494722,41.89262240396643,41.394063423805136,41.461463928222656,6026507
SHEL,Shell,2021-10-12,41.5846478431822,41.83982317908378,41.294278571355136,41.36466979980469,5994923
SHEL,Shell,2021-10-13,41.17989292538918,41.967414797605294,41.03030945297886,41.76943588256836,7010357
SHEL,Shell,2021-10-14,42.59654736006538,42.6317446519075,42.08620005474859,42.31497573852539,5560309
SHEL,Shell,2021-10-15,42.84292838990093,43.1069047634012,42.72854220842311,42.86052703857422,5178507
SHEL,Shell,2021-10-18,42.86051614556586,43.06289551897536,42.65813677215636,42.76372528076172,5068382
SHEL,Shell,2021-10-19,43.25648297341484,43.42806558133116,43.0541035732212,43.370872497558594,4475344
SHEL,Shell,2021-10-20,43.150890564455985,43.793226000244466,43.00130376072535,43.50285339355469,6833117
SHEL,Shell,2021-10-21,43.30927349848007,43.467657940847545,42.64678506958956,42.98370361328125,4566315
SHEL,Shell,2021-10-22,42.79893108443501,42.99251285255832,42.3853712549348,42.842926025390625,4391622
SHEL,Shell,2021-10-25,43.18609000934825,43.3620697543799,42.92651417920915,43.16849136352539,4869868
SHEL,Shell,2021-10-26,43.300479684652515,43.38847292090446,42.78573183982394,42.99251174926758,3395254
SHEL,Shell,2021-10-27,42.763733216119796,44.65554586125587,42.56135380515621,43.969215393066406,16960466
SHEL,Shell,2021-10-28,42.23578641264942,42.28928388317491,41.189923954611174,41.74303436279297,14544797
SHEL,Shell,2021-10-29,40.78393353934568,41.10070250266937,40.330779244379464,40.40557098388672,7518569
SHEL,Shell,2021-11-01,40.801521910280115,40.91591141968802,40.392362661819305,40.61674118041992,4981495
SHEL,Shell,2021-11-02,39.90401120200067,40.079994288070644,39.67963603994467,39.9480094909668,4611937
SHEL,Shell,2021-11-03,39.18249107888848,39.56965461375714,39.112099844929794,39.41127014160156,6074660
SHEL,Shell,2021-11-04,39.98320475102015,40.071197975277094,39.27487523959366,39.48165512084961,6636011
SHEL,Shell,2021-11-05,40.19439071931326,40.43196742293068,39.846824987535854,40.2647819519043,3898494
SHEL,Shell,2021-11-08,40.379169532625134,40.62554386970362,40.11519654909839,40.29117965698242,3702953
SHEL,Shell,2021-11-09,40.467159240814595,40.519951818963385,39.85561723893858,40.51115417480469,3490425
SHEL,Shell,2021-11-10,40.4044510566026,40.537829786663295,39.37744636780611,39.52416229248047,4319005
SHEL,Shell,2021-11-11,39.5686282141734,39.8887345132268,39.33744221594741,39.34633255004883,3845773
SHEL,Shell,2021-11-12,39.168487498377424,39.399676842279305,39.097354663919745,39.27518844604492,2812039
SHEL,Shell,2021-11-15,39.910956634324776,40.49781697238318,39.62197502370591,40.262184143066406,5912843
SHEL,Shell,2021-11-16,40.63563714669726,40.83125497195819,40.488921233780275,40.53782653808594,4814834
SHEL,Shell,2021-11-17,40.20883554397353,40.70677559551457,40.102131196961416,40.31553649902344,4750703
SHEL,Shell,2021-11-18,39.75535225575738,40.12881070240777,39.528613140537786,40.07545852661133,4410293
SHEL,Shell,2021-11-19,38.795039742952675,39.008441678208804,38.27042184683434,38.42158126831055,4642181
SHEL,Shell,2021-11-22,37.994766633308814,38.74168004569895,37.976982576827865,38.350440979003906,5072671
SHEL,Shell,2021-11-23,38.64387193081827,39.31965255296126,38.59052314988636,39.195167541503906,4515299
SHEL,Shell,2021-11-24,38.768360766273304,39.38056590194287,38.768360766273304,39.337440490722656,3031828
SHEL,Shell,2021-11-26,37.14115530822782,37.47904562504579,36.86550749819709,37.40790939331055,7174453
SHEL,Shell,2021-11-29,38.42157726550175,38.670550686645676,37.70134156909414,37.74580001831055,4648172
SHEL,Shell,2021-11-30,37.26563093446751,37.61241149691611,36.98553972448088,37.3812255859375,6551435
SHEL,Shell,2021-12-01,38.25263723969394,38.33711067517083,36.954431410908576,36.98110580444336,6006255
SHEL,Shell,2021-12-02,38.3415549372189,39.18627913352933,37.96809985217621,39.00844192504883,8238228
SHEL,Shell,2021-12-03,39.34633055549622,39.497489971296254,38.514943592708626,38.750579833984375,5333061
SHEL,Shell,2021-12-06,39.84427249777471,39.862056556350765,39.50638216875424,39.55973434448242,4270646
SHEL,Shell,2021-12-07,39.71088764071433,40.1065735552171,39.390781419552134,39.51526641845703,5092649
SHEL,Shell,2021-12-08,39.91984613716594,40.11991082981387,39.613077109274734,39.657535552978516,5591581
SHEL,Shell,2021-12-09,39.239623713174005,39.28408215869213,38.857274976186574,39.15070343017578,3996704
SHEL,Shell,2021-12-10,39.37299559721141,39.43523809387129,38.883945955471596,39.25740432739258,4575450
SHEL,Shell,2021-12-13,38.430467449293815,38.54161525807408,37.96809215773246,38.08368682861328,4141180
SHEL,Shell,2021-12-14,37.95920008604417,38.54161693594179,37.87028319193383,37.95030975341797,4931628
SHEL,Shell,2021-12-15,37.86139121105274,38.203724969632724,37.37678500095056,38.08368682861328,4013304
SHEL,Shell,2021-12-16,38.332658634589215,38.70611366148308,38.07924175435064,38.1103630065918,4744518
SHEL,Shell,2021-12-17,37.950307545171945,38.01255004581985,37.430136621773684,37.44347381591797,5935715
SHEL,Shell,2021-12-20,37.070019074211025,37.30120843537412,36.66099591764521,37.283424377441406,4125955
SHEL,Shell,2021-12-21,37.692455480825934,38.39046379002779,37.692455480825934,38.27931594848633,4630759
SHEL,Shell,2021-12-22,38.23484457694595,38.795030458869114,38.02143930079749,38.69721984863281,3264642
SHEL,Shell,2021-12-23,39.124034828951636,39.506383622500664,38.92841356937889,38.98176574707031,3037950
SHEL,Shell,2021-12-27,38.82170736336376,39.426351727697096,38.51493831899937,39.41746139526367,2860791
SHEL,Shell,2021-12-28,39.292974586763215,39.524163942927466,38.990652392368375,39.141815185546875,3656423
SHEL,Shell,2021-12-29,39.09735654307365,39.31075844866549,38.83949279785156,38.83949279785156,3319381
SHEL,Shell,2021-12-30,39.052894692081786,39.186273427009475,38.581629041404966,38.59052276611328,3539821
SHEL,Shell,2021-12-31,38.857276844006535,38.94619373931691,38.457144031185585,38.59052276611328,2348383
SHEL,Shell,2022-01-03,39.15959944365116,39.77313416837608,39.0884632130941,39.69310760498047,7286049
SHEL,Shell,2022-01-04,40.85793310755035,41.14247121219625,40.746785304424236,40.87571716308594,6062476
SHEL,Shell,2022-01-05,41.542604045961205,41.74266873511228,40.87571722617524,40.89350128173828,5352739
SHEL,Shell,2022-01-06,41.79158025991358,41.844932434543296,41.20027304429279,41.560394287109375,5412441
SHEL,Shell,2022-01-07,41.63152535978497,42.07611662026278,41.33809689168993,42.03165817260742,4616054
SHEL,Shell,2022-01-10,42.165036987453156,42.369551969039435,41.52927468890471,41.800472259521484,4283586
SHEL,Shell,2022-01-11,42.102795491200546,43.143140915256375,41.95163607469296,43.1164665222168,5288449
SHEL,Shell,2022-01-12,43.83669662475586,44.03231786042089,43.58772660988186,43.83669662475586,5405231
SHEL,Shell,2022-01-13,44.00563987590858,44.21015142741413,43.64551868585678,43.78334426879883,4097965
SHEL,Shell,2022-01-14,43.93450576193505,44.55693417010541,43.90783137322953,44.50358200073242,5490115
SHEL,Shell,2022-01-18,45.348306712437044,45.58838639030303,44.73921548940878,45.30384826660156,6091297
SHEL,Shell,2022-01-19,45.526149399774276,45.59728224333098,44.805910278974075,45.170475006103516,4590968
SHEL,Shell,2022-01-20,44.05899453392755,44.82369206720852,43.99675202698257,44.005645751953125,5513072
SHEL,Shell,2022-01-21,43.46324341880019,43.62329654703992,43.00975842480021,43.258731842041016,6755567
SHEL,Shell,2022-01-24,42.01387631893158,42.71633136140372,41.23139470969727,42.680763244628906,6992372
SHEL,Shell,2022-01-25,42.894165838727076,44.45912556619378,42.41400646854128,44.22793960571289,5846684
